"","Age","BusinessTravel","DailyRate","Department","DistanceFromHome","Education","EducationField","EmployeeCount","EmployeeNumber","EnvironmentSatisfaction","Gender","HourlyRate","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","MonthlyRate","NumCompaniesWorked","Over18","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Attrition"
"449",21.43309958186,"Non-Travel",621.464640924241,"Research & Development",8.91862240806222,2.86482780100778,"Medical",1,1079.84578445368,1.40551659697667,"Male",95.4593112040311,2,1,"Research Scientist",2.13517219899222,"Single",1890.2247779672,5640.83390938118,1.67586099496111,"Y","Yes",23.6482780100778,3.86482780100778,2,80,0,1.81103319395334,2.13517219899222,3.86482780100778,0.864827801007777,0.864827801007777,0,0,"1"
"509",35,"Travel_Rarely",1017,"Research & Development",6,4,"Life Sciences",1,691,2,"Male",82,1,2,"Research Scientist",4,"Single",6646,19368,1,"Y","No",13,3,2,80,0,17,3,3,17,11,11,8,"0"
"636.1",35,"Travel_Rarely",607,"Research & Development",9,3,"Life Sciences",1,880,4,"Female",66,2,3,"Manufacturing Director",3,"Married",10685,23457,1,"Y","Yes",20,4,2,80,1,17,2,3,17,14,5,15,"0"
"3091",21.3428473686799,"Travel_Rarely",1362.15286912397,"Research & Development",18.2938691731542,1.09795639105141,"Other",1,878.723711244762,3.95102180447429,"Male",64.2653270671144,2.95102180447429,1,"Laboratory Technician",3.95102180447429,"Single",2660.42949997541,9069.6841031583,1.19591278210282,"Y","No",18.7551090223715,3,1.04897819552571,80,0,1.24489097762853,3.04897819552571,2.04897819552571,1.14693458657712,0.0979563910514116,0,0.146934586577117,"1"
"1177.1",49,"Travel_Rarely",301,"Research & Development",22,4,"Other",1,1655,1,"Female",72,3,4,"Research Director",2,"Married",16413,3498,3,"Y","No",16,3,2,80,2,27,2,3,4,2,1,2,"0"
"1238",32,"Travel_Rarely",964,"Sales",1,2,"Life Sciences",1,1734,1,"Male",34,1,2,"Sales Executive",2,"Single",6735,12147,6,"Y","No",15,3,2,80,0,10,2,3,0,0,0,0,"1"
"401.1",39,"Travel_Frequently",1218,"Research & Development",1,1,"Life Sciences",1,531,2,"Male",52,3,5,"Manager",3,"Divorced",19197,8213,1,"Y","Yes",14,3,3,80,1,21,3,3,21,8,1,6,"0"
"5051",30.9059880329296,"Travel_Frequently",837.639523316175,"Research & Development",15.2706586886197,1,"Life Sciences",1,539.162870097905,2.36467065569013,"Female",76.3760478682816,1.72934131138027,1.72934131138027,"Healthcare Representative",2.0940119670704,"Single",5244.21316277795,11335.8747956892,0.635329344309866,"Y","Yes",18.3532934430987,3.63532934430987,1.63532934430987,80,0,9.63532934430987,3.54131737723947,3,9.27065868861973,3.82335327845067,6.36467065569013,7,"1"
"760",45,"Travel_Rarely",788,"Human Resources",24,4,"Medical",1,1049,2,"Male",36,3,1,"Human Resources",2,"Single",2177,8318,1,"Y","No",16,3,1,80,0,6,3,3,6,3,0,4,"0"
"962",35,"Travel_Frequently",482,"Research & Development",4,4,"Life Sciences",1,1350,3,"Male",87,3,2,"Research Scientist",3,"Single",4249,2690,1,"Y","Yes",11,3,2,80,0,9,3,3,9,6,1,1,"0"
"644",27.8076288481243,"Travel_Frequently",981.760652310913,"Human Resources",18.7949141012505,1.69872852531262,"Life Sciences",1,1280.23041768302,3.39745705062523,"Female",69.9038144240621,2.39745705062523,1,"Research Scientist",1.69872852531262,"Married",2681.55178167135,6223.79258389026,0.301271474687383,"Y","Yes",14.3139862215612,3.30127147468738,2.69872852531262,80,0,7.20508589874953,3.60254294937477,3,6.50635737343691,1.30127147468738,2.50635737343691,4.90381442406215,"1"
"748.2",38,"Travel_Rarely",1035,"Sales",3,4,"Life Sciences",1,1036,2,"Male",42,3,2,"Sales Executive",4,"Single",6861,4981,8,"Y","Yes",12,3,3,80,0,19,1,3,1,0,0,0,"0"
"1166.2",44,"Travel_Frequently",602,"Human Resources",1,5,"Human Resources",1,1642,1,"Male",37,3,2,"Human Resources",4,"Married",5743,10503,4,"Y","Yes",11,3,3,80,0,14,3,3,10,7,0,2,"0"
"1354",34,"Non-Travel",967,"Research & Development",16,4,"Technical Degree",1,1905,4,"Male",85,1,1,"Research Scientist",1,"Married",2307,14460,1,"Y","Yes",23,4,2,80,1,5,2,3,5,2,3,0,"1"
"448",26.6096300617792,"Non-Travel",602.925190803129,"Research & Development",7.97076531685889,1.98538265842944,"Medical",1,630.605347654317,1.50730867078528,"Female",89.4049872797914,2.50730867078528,1,"Research Scientist",1.49269132921472,"Single",2417.54684653459,11705.0591797819,1.50730867078528,"Y","Yes",17.8976786090061,3.49269132921472,2.50730867078528,80,0,4.55116069549695,2,3.49269132921472,2.52192601235583,1.50730867078528,0.507308670785278,1.52192601235583,"1"
"877",20,"Travel_Rarely",654,"Sales",21,3,"Marketing",1,1226,3,"Male",43,4,1,"Sales Representative",4,"Single",2678,5050,1,"Y","No",17,3,4,80,0,2,2,3,2,1,2,2,"0"
"201",27,"Travel_Frequently",472,"Research & Development",1,1,"Technical Degree",1,274,3,"Male",60,2,2,"Manufacturing Director",1,"Married",4298,9679,5,"Y","No",19,3,3,80,1,6,1,3,2,2,2,0,"0"
"915.1",55,"Non-Travel",177,"Research & Development",8,1,"Medical",1,1278,4,"Male",37,2,4,"Healthcare Representative",2,"Divorced",13577,25592,1,"Y","Yes",15,3,4,80,1,34,3,3,33,9,15,0,"0"
"4031",33.4161503519863,"Travel_Rarely",1054.03738132678,"Research & Development",22.6071354760788,2.89596241200343,"Medical",1,993.142502851784,1.31211276398972,"Male",58.8493907558732,2,1,"Laboratory Technician",2.10403758799657,"Single",2289.79961787676,2930.88955996605,4.20807517599314,"Y","Yes",19.4798120600171,3.89596241200343,2,80,0,5.20807517599314,0.312112763989717,3,1.79192482400686,1.79192482400686,1.79192482400686,1.79192482400686,"1"
"664",21,"Travel_Rarely",1427,"Research & Development",18,1,"Other",1,923,4,"Female",65,3,1,"Research Scientist",4,"Single",2693,8870,1,"Y","No",19,3,1,80,0,1,3,2,1,0,0,0,"1"
"547",29,"Travel_Rarely",1396,"Sales",10,3,"Life Sciences",1,749,3,"Male",99,3,1,"Sales Representative",3,"Single",2642,2755,1,"Y","No",11,3,3,80,0,1,6,3,1,0,0,0,"0"
"1124",35,"Travel_Rarely",670,"Research & Development",10,4,"Medical",1,1587,1,"Female",51,3,2,"Healthcare Representative",3,"Single",6142,4223,3,"Y","Yes",16,3,3,80,0,10,4,3,5,2,0,4,"0"
"213",27,"Travel_Frequently",1242,"Sales",20,3,"Life Sciences",1,293,4,"Female",90,3,2,"Sales Executive",3,"Single",9981,12916,1,"Y","No",14,3,4,80,0,7,2,3,7,7,0,7,"0"
"844",26,"Travel_Rarely",1384,"Research & Development",3,4,"Medical",1,1177,1,"Male",82,4,1,"Laboratory Technician",4,"Married",4420,13421,1,"Y","No",22,4,2,80,1,8,2,3,8,7,0,7,"0"
"1166.1",44,"Travel_Frequently",602,"Human Resources",1,5,"Human Resources",1,1642,1,"Male",37,3,2,"Human Resources",4,"Married",5743,10503,4,"Y","Yes",11,3,3,80,0,14,3,3,10,7,0,2,"0"
"71",59,"Travel_Frequently",1225,"Sales",1,1,"Life Sciences",1,91,1,"Female",57,2,2,"Sales Executive",3,"Single",5473,24668,7,"Y","No",11,3,4,80,0,20,2,2,4,3,1,3,"0"
"806",45,"Non-Travel",1050,"Sales",9,4,"Life Sciences",1,1117,2,"Female",65,2,2,"Sales Executive",3,"Married",5593,17970,1,"Y","No",13,3,4,80,1,15,2,3,15,10,4,12,"0"
"563",33,"Travel_Rarely",527,"Research & Development",1,4,"Other",1,780,4,"Male",63,3,1,"Research Scientist",4,"Single",2686,5207,1,"Y","Yes",13,3,3,80,0,10,2,2,10,9,7,8,"1"
"626",28.13807853451,"Travel_Rarely",535.768033037893,"Research & Development",6.45091703580692,1,"Marketing",1,819.65389562631,2,"Male",59.5523141380399,3,1,"Research Scientist",1.45091703580692,"Single",2833.29231293825,11449.7549561602,1.54908296419308,"Y","No",11.9018340716138,3,2.54908296419308,80,0,4.84358074935153,2.45091703580692,3,2.64724889257923,1.09816592838615,1,1.64724889257923,"1"
"1200.1",36,"Travel_Rarely",1351,"Research & Development",26,4,"Life Sciences",1,1682,1,"Male",80,3,2,"Healthcare Representative",3,"Married",5347,7419,6,"Y","No",14,3,2,80,2,10,2,2,3,2,0,2,"0"
"1096.1",33,"Travel_Rarely",589,"Research & Development",28,4,"Life Sciences",1,1549,2,"Male",79,3,2,"Laboratory Technician",3,"Married",5207,22949,1,"Y","Yes",12,3,2,80,1,15,3,3,15,14,5,7,"0"
"94",46,"Travel_Frequently",638,"Research & Development",1,3,"Medical",1,124,3,"Male",40,2,3,"Healthcare Representative",1,"Married",10673,3142,2,"Y","Yes",13,3,3,80,1,21,5,2,10,9,9,5,"0"
"1321",42,"Non-Travel",355,"Research & Development",10,4,"Technical Degree",1,1854,3,"Male",38,3,1,"Research Scientist",3,"Married",2936,6161,3,"Y","No",22,4,2,80,2,10,1,2,6,3,3,3,"0"
"1253",34,"Travel_Rarely",181,"Research & Development",2,4,"Medical",1,1755,4,"Male",97,4,1,"Research Scientist",4,"Married",2932,5586,0,"Y","Yes",14,3,1,80,3,6,3,3,5,0,1,2,"0"
"6231",38.7219024165533,"Travel_Rarely",1210.5672053718,"Research & Development",6.30475604138337,2.28698373609222,"Technical Degree",1,509.952326730592,3.71301626390778,"Male",76.5028782510199,2,1,"Research Scientist",3,"Married",2189.583356424,6181.60246279254,6.86095120827667,"Y","Yes",15.2869837360922,3,2.57396747218445,80,0.286983736092225,6.71301626390778,3.28698373609222,3,0.286983736092225,0,0,0,"1"
"1245",30,"Travel_Frequently",1312,"Research & Development",2,4,"Technical Degree",1,1745,4,"Female",78,2,1,"Research Scientist",1,"Single",4968,26427,0,"Y","No",16,3,4,80,0,10,2,3,9,7,0,7,"0"
"5.1",27,"Travel_Rarely",591,"Research & Development",2,1,"Medical",1,7,1,"Male",40,3,1,"Laboratory Technician",2,"Married",3468,16632,9,"Y","No",12,3,4,80,1,6,3,3,2,2,2,2,"0"
"981",31,"Travel_Frequently",703,"Sales",2,3,"Life Sciences",1,1379,3,"Female",90,2,1,"Sales Representative",4,"Single",2785,11882,7,"Y","No",14,3,3,80,0,3,3,4,1,0,0,0,"1"
"851",32,"Non-Travel",862,"Sales",2,1,"Life Sciences",1,1190,3,"Female",76,3,1,"Sales Representative",1,"Divorced",2827,14947,1,"Y","No",12,3,3,80,3,1,3,3,1,0,0,0,"0"
"4711",38.4281473360024,"Travel_Rarely",398.771610619035,"Research & Development",21.0557009424083,2.77125893440098,"Medical",1,1163.72008854942,2.88562946720049,"Male",91.8562946720049,3,1,"Research Scientist",1,"Single",3796.03421703726,21576.2000682969,0.228741065599024,"Y","No",12.771258934401,3,1.22874106559902,80,0,6.22874106559902,2,3,4.88562946720049,2,0.114370532799512,3,"1"
"3941",33.6625568936579,"Travel_Frequently",742.19271761179,"Research & Development",13.7611914458685,2.01232931902632,"Medical",1,392.064123786055,1.66255689365789,"Male",73.2141499160789,2.66255689365789,1.33744310634211,"Research Scientist",1.67488621268421,"Single",3482.36192861758,12386.9074750817,1.66255689365789,"Y","No",14.7118741697632,3.33744310634211,2.66255689365789,80,0,10.0246586380526,2.67488621268421,3,7.03698795707896,3.68721553171054,1.67488621268421,4.68721553171054,"1"
"1433.1",37,"Travel_Rarely",161,"Research & Development",10,3,"Life Sciences",1,2017,3,"Female",42,4,3,"Research Director",4,"Married",13744,15471,1,"Y","Yes",25,4,1,80,1,16,2,3,16,11,6,8,"0"
"1409",23,"Travel_Rarely",571,"Research & Development",12,2,"Other",1,1982,4,"Male",78,3,1,"Laboratory Technician",4,"Single",2647,13672,1,"Y","No",13,3,3,80,0,5,6,4,5,2,1,4,"0"
"2251",28.8637367389165,"Travel_Frequently",1001.01227975171,"Research & Development",6.51362632610835,2.0272526522167,"Life Sciences",1,347.393816882744,1.48637367389165,"Male",68.6184628689662,3,1,"Laboratory Technician",2.0272526522167,"Single",2921.99165186798,15595.0203591981,1.48637367389165,"Y","Yes",13.5681316305418,3,3.51362632610835,80,0.513626326108351,6.9727473477833,3.0272526522167,3,5.0272526522167,2.51362632610835,1,2.48637367389165,"1"
"889.1",35,"Non-Travel",1212,"Sales",8,2,"Marketing",1,1243,3,"Female",78,2,3,"Sales Executive",4,"Married",10377,13755,4,"Y","Yes",11,3,2,80,1,16,6,2,13,2,4,12,"0"
"5031",37.5863448488526,"Travel_Rarely",1249.36081739655,"Research & Development",11.3185040098615,3.75594694633037,"Life Sciences",1,196.982951880898,2.75594694633037,"Male",83.8303979025222,2,1.12202652683482,"Laboratory Technician",1,"Single",3514.01726403413,8904.74510795064,6.51189389266074,"Y","No",22.6339204194956,4,1.87797347316518,80,0,11.2202652683482,3.75594694633037,3,4.87797347316518,3,0.122026526834816,3,"1"
"1326",42,"Travel_Rarely",1142,"Research & Development",8,3,"Life Sciences",1,1860,4,"Male",81,3,1,"Laboratory Technician",3,"Single",3968,13624,4,"Y","No",13,3,4,80,0,8,3,3,0,0,0,0,"0"
"1191.1",32,"Travel_Rarely",977,"Research & Development",2,3,"Medical",1,1671,4,"Male",45,3,2,"Research Scientist",2,"Divorced",5470,25518,0,"Y","No",13,3,3,80,2,10,4,2,9,5,1,6,"0"
"769",40,"Travel_Rarely",300,"Sales",26,3,"Marketing",1,1066,3,"Male",74,3,2,"Sales Executive",1,"Married",8396,22217,1,"Y","No",14,3,2,80,1,8,3,2,7,7,7,5,"0"
"728",18,"Non-Travel",287,"Research & Development",5,2,"Life Sciences",1,1012,2,"Male",73,3,1,"Research Scientist",4,"Single",1051,13493,1,"Y","No",15,3,4,80,0,0,2,3,0,0,0,0,"0"
"1008",29,"Travel_Frequently",337,"Research & Development",14,1,"Other",1,1421,3,"Female",84,3,3,"Healthcare Representative",4,"Single",7553,22930,0,"Y","Yes",12,3,1,80,0,9,1,3,8,7,7,7,"1"
"527",33.6414699626621,"Travel_Frequently",677.966237809509,"Research & Development",5.52195995021611,1.23902002489194,"Life Sciences",1,202.257847835077,2,"Male",84.3146101369057,3,1,"Laboratory Technician",1.35853003733791,"Single",3051.06662948383,17577.5303395225,2.47804004978389,"Y","No",11.2390200248919,3,3,80,0.119510012445971,7.88048998755403,2,2.76097997510806,3.76097997510806,2,1.11951001244597,2.88048998755403,"1"
"1119.2",26,"Travel_Rarely",474,"Research & Development",3,3,"Life Sciences",1,1581,1,"Female",89,3,1,"Research Scientist",4,"Married",2061,11133,1,"Y","No",21,4,1,80,0,1,5,3,1,0,0,0,"0"
"2.1",49,"Travel_Frequently",279,"Research & Development",8,1,"Life Sciences",1,2,3,"Male",61,2,2,"Research Scientist",2,"Married",5130,24907,1,"Y","No",23,4,4,80,1,10,3,3,10,7,1,7,"0"
"1149.1",39,"Travel_Rarely",1387,"Research & Development",10,5,"Medical",1,1618,2,"Male",76,3,2,"Manufacturing Director",1,"Married",5377,3835,2,"Y","No",13,3,4,80,3,10,3,3,7,7,7,7,"0"
"204",31.6888040616177,"Travel_Frequently",941.083200416062,"Research & Development",17.2447837535292,1.6223918767646,"Life Sciences",1,205.402549863793,1.6888040616177,"Female",70.1328243697062,1.6223918767646,1.6223918767646,"Research Scientist",1.6223918767646,"Single",5756.61201614747,10353.1683688941,1.6223918767646,"Y","No",18.888040616177,3.6888040616177,1.6888040616177,80,0,10.6223918767646,4.06641218485311,3,7.19923655455932,1.3776081232354,4.13282436970621,4.82162843132392,"1"
"1368.1",27,"Travel_Rarely",1354,"Research & Development",2,4,"Technical Degree",1,1931,2,"Male",41,3,1,"Research Scientist",2,"Married",2226,6073,1,"Y","No",11,3,3,80,1,6,3,2,5,3,1,2,"0"
"1781",31.1595927597955,"Travel_Frequently",609.7221568143,"Research & Development",4.96632729982957,3.19326545996591,"Life Sciences",1,419.8797209966,3,"Male",48.1171493185684,2.80673454003409,1,"Sales Representative",3.42020362010226,"Single",2501.84384608176,4114.83177201869,8.61346908006817,"Y","No",23,4,2.80673454003409,80,0,4.3528582197614,4,3,1.77306183986366,0.579796379897743,0,0.579796379897743,"1"
"1428",40,"Travel_Rarely",543,"Research & Development",1,4,"Life Sciences",1,2012,1,"Male",83,3,1,"Laboratory Technician",4,"Married",2406,4060,8,"Y","No",19,3,3,80,2,8,3,2,1,0,0,0,"0"
"1136",46,"Travel_Rarely",563,"Sales",1,4,"Life Sciences",1,1602,4,"Male",56,4,4,"Manager",1,"Single",17567,3156,1,"Y","No",15,3,2,80,0,27,5,1,26,0,0,12,"0"
"966",25,"Travel_Rarely",882,"Research & Development",19,1,"Medical",1,1358,4,"Male",67,3,1,"Laboratory Technician",4,"Married",3669,9075,3,"Y","No",11,3,3,80,3,7,6,2,3,2,1,2,"0"
"432",31.6779488683678,"Travel_Rarely",1003.18869824382,"Research & Development",8.32205113163218,1,"Medical",1,473.737749097869,2.3870085219387,"Male",81.4519659122452,3,1,"Research Scientist",2.16102556581609,"Married",2787.78120773728,19367.1608789072,1.6129914780613,"Y","Yes",11,3,3.3870085219387,80,0,5.29094034642912,2.77401704387739,2.6129914780613,2.83897443418391,1.6129914780613,0.612991478061303,1.83897443418391,"1"
"4691",37.038410745794,"Travel_Rarely",921.014526702929,"Sales",13.8459168137051,3.65386308473535,"Medical",1,471.093662284547,3,"Male",85.8075060679112,2.34613691526465,1,"Research Scientist",1,"Single",3579.03004688653,12236.2047307342,4.57704159314744,"Y","No",19.5386308473535,3.65386308473535,1.65386308473535,80,0,8.6154523389414,3.3077261694707,3,5,2.65386308473535,0,3,"1"
"5211",38.1827581766993,"Travel_Rarely",911.132931998931,"Research & Development",2,2.59137908834964,"Other",1,863.865194460377,2.22586273495108,"Male",69.5275946427137,2,1,"Laboratory Technician",1.81724182330072,"Single",3010.18586147204,11139.5398212494,3.63448364660144,"Y","Yes",19.7310327067971,3.59137908834964,2,80,0,9.36551635339856,2.40862091165036,3.59137908834964,0.59137908834964,0,0,0,"1"
"4161",23.8956388048828,"Non-Travel",413.551796237938,"Research & Development",7.26304514938965,1,"Medical",1,741.462896531681,2.63152257469483,"Male",81.1054322759155,3,1,"Research Scientist",2.26304514938965,"Single",2293.11216112226,14862.6209501321,1.36847742530517,"Y","No",11.6315225746948,3,3.63152257469483,80,0,2.94781940244138,0.736954850610346,3,1.47390970122069,0.736954850610346,0.368477425305173,1.10543227591552,"1"
"1092.1",33,"Travel_Rarely",575,"Research & Development",25,3,"Life Sciences",1,1545,4,"Male",44,2,2,"Manufacturing Director",2,"Single",4320,24152,1,"Y","No",13,3,4,80,0,5,2,3,5,3,0,2,"0"
"435",31,"Travel_Rarely",1274,"Research & Development",9,1,"Life Sciences",1,581,3,"Male",33,3,3,"Manufacturing Director",2,"Divorced",10648,14394,1,"Y","No",25,4,4,80,1,13,6,4,13,8,0,8,"0"
"3291",36,"Travel_Rarely",744.317567683756,"Sales",4.8690485553816,1.9345242776908,"Life Sciences",1,674.182392990217,3,"Male",60.6567508694716,2,2.3769838148728,"Sales Executive",3.0654757223092,"Single",8169.98701564502,5975.29387988336,2.8690485553816,"Y","Yes",14.7380971107632,3.3115080925636,1.3115080925636,80,0.688491907436401,14.1309514446184,5.3769838148728,3,12.5734109818004,5.7539676297456,2.0654757223092,5.7539676297456,"1"
"6411",36.1462047409732,"Travel_Frequently",498.923084113048,"Research & Development",11.0245543108322,3.48772284458391,"Life Sciences",1,1505.73192399368,3.65848189638928,"Female",60.3906267252751,2.65848189638928,1.82924094819464,"Research Scientist",1,"Single",4162.79683876922,4938.89393488853,1,"Y","Yes",16.1953133626375,3.17075905180536,2,80,0,10,4.17075905180536,1.34151810361072,10,2.82924094819464,1.02455431083217,7.82924094819464,"1"
"576",54,"Travel_Rarely",376,"Research & Development",19,4,"Medical",1,799,4,"Female",95,3,2,"Manufacturing Director",1,"Divorced",5485,22670,9,"Y","Yes",11,3,2,80,2,9,4,3,5,3,1,4,"0"
"1144.1",45,"Non-Travel",336,"Sales",26,3,"Marketing",1,1612,1,"Male",52,2,2,"Sales Executive",1,"Married",4385,24162,1,"Y","No",15,3,1,80,1,10,2,3,10,7,4,5,"0"
"1313",31,"Travel_Rarely",359,"Human Resources",18,5,"Human Resources",1,1842,4,"Male",89,4,1,"Human Resources",1,"Married",2956,21495,0,"Y","No",17,3,3,80,0,2,4,3,1,0,0,0,"1"
"3361",33.9052695184946,"Travel_Frequently",1063.73825702071,"Research & Development",14.9740856438875,1.14655919373035,"Life Sciences",1,102.175939440727,2.14655919373035,"Male",70.4611284658313,1.14655919373035,1,"Research Scientist",1.14655919373035,"Single",3813.47738051414,6259.88219405711,1.21983879059553,"Y","Yes",22.1465591937304,4,1.92672040313482,80,0,9.78016120940447,4.92672040313482,3,9.34048362821341,1.85344080626965,5.56032241880894,6.48704282194376,"1"
"2341",27.9939430723898,"Travel_Rarely",1415.32846755977,"Sales",2,1.09939430723898,"Other",1,601.101574300556,3.09939430723898,"Male",85.6957601506729,2.90060569276102,1,"Sales Representative",1.19878861447796,"Single",2946.47601381573,14959.4494140162,0.596365843433887,"Y","No",11.3975772289559,3,2,80,0.900605692761019,5.19878861447796,3,3,3.60242277104408,2.70181707828306,0,1.80121138552204,"1"
"1231",24,"Travel_Rarely",506,"Research & Development",29,1,"Medical",1,1725,2,"Male",91,3,1,"Laboratory Technician",1,"Divorced",3907,3622,1,"Y","No",13,3,2,80,3,6,2,4,6,2,1,2,"0"
"414",36.0312566147186,"Travel_Frequently",594.025914461352,"Research & Development",7.93748677056283,2.15178760420531,"Life Sciences",1,663.027819500305,1.42410619789734,"Male",78.9107256252319,2.15178760420531,2.72768140630797,"Healthcare Representative",2.72768140630797,"Single",8670.12386734691,9786.87444944214,4.45536281261593,"Y","Yes",15.6651681768708,3.42410619789734,3.15178760420531,80,1.72768140630797,16.3348318231292,4.42410619789734,3,14.6071504168212,4.87946901051328,8.87946901051328,5.84821239579469,"1"
"5741",29.4230085522868,"Travel_Rarely",231.883917449974,"Sales",21.1539828954265,3,"Medical",1,348.324836386368,3.20328693604097,"Male",51.0164346802048,2,1.40657387208194,"Sales Executive",2.59342612791806,"Single",3710.80925654713,14691.8117720396,5.81314774416387,"Y","Yes",14.6098608081229,3,2.20328693604097,80,0,7.82958242436871,3.79671306395903,3,5.82958242436871,4.03286936040968,1.21972161624581,2.3901391918771,"1"
"1454",36,"Travel_Rarely",1120,"Sales",11,4,"Marketing",1,2045,2,"Female",100,2,2,"Sales Executive",4,"Married",6652,14369,4,"Y","No",13,3,1,80,1,8,2,2,6,3,0,0,"0"
"3861",29.4497698200867,"Travel_Frequently",1278.65136833978,"Research & Development",21.1004603598267,1.63755754497834,"Life Sciences",1,701.797864682274,2,"Male",72,1.63755754497834,2.27511508995667,"Research Scientist",1,"Single",6981.18888853095,9573.61660016375,1,"Y","Yes",15.6244245502166,3.36244245502166,1.36244245502166,80,0,10,3.08732736506499,2.36244245502166,10,5.18778772489168,2.81221227510832,8.27511508995667,"1"
"525",35.5079111214727,"Travel_Frequently",1240.34083508514,"Sales",8.21265779435635,4.09841777570546,"Life Sciences",1,167.934254810214,3,"Male",83.7715199626982,2.19683555141091,1.19683555141091,"Sales Representative",1.09841777570546,"Single",3804.50939607434,7177.42257374711,6.40949334576726,"Y","No",21.8189866915345,3.90158222429454,1.90158222429454,80,0,10,3.80316444858909,3,5.49208887852728,3.49208887852728,0.393671102821827,3.39367110282183,"1"
"899",43,"Travel_Rarely",920,"Research & Development",3,3,"Life Sciences",1,1255,3,"Male",96,1,5,"Research Director",4,"Married",19740,18625,3,"Y","No",14,3,2,80,1,25,2,3,8,7,0,7,"0"
"3081",26.8503994056955,"Travel_Rarely",320.43874097988,"Research & Development",23.0146280620247,2.67154268734157,"Life Sciences",1,167.46270532161,3.16422865632921,"Male",52.4634298449382,2.16422865632921,1,"Research Scientist",3.16422865632921,"Single",2137.21205645893,12277.4397681458,4.34308537468314,"Y","Yes",14.8211432816461,3,1.83577134367079,80,0,5.17885671835393,3.83577134367079,2.83577134367079,3.50731403101236,1.67154268734157,0,2.50731403101236,"1"
"1166",44,"Travel_Frequently",602,"Human Resources",1,5,"Human Resources",1,1642,1,"Male",37,3,2,"Human Resources",4,"Married",5743,10503,4,"Y","Yes",11,3,3,80,0,14,3,3,10,7,0,2,"0"
"1384",36,"Non-Travel",1351,"Research & Development",9,4,"Life Sciences",1,1949,1,"Male",66,4,1,"Laboratory Technician",2,"Married",2810,9238,1,"Y","No",22,4,2,80,0,5,3,3,5,4,0,2,"0"
"1023",29.492052542977,"Travel_Rarely",775.915696882643,"Research & Development",8.33344829874113,3,"Life Sciences",1,226.395303473808,3.74602627148852,"Male",78.3489983165637,2.74602627148852,1,"Research Scientist",1.50794745702296,"Single",2497.25052476628,9671.19864189392,5,"Y","Yes",11.7619211855344,3,2.74602627148852,80,0,7.49205254297704,4.74602627148852,3,4.74602627148852,2,0,3.74602627148852,"1"
"1016",34.0529219079763,"Travel_Rarely",1148.87872773316,"Sales",7.05292190797627,3.67548698466271,"Technical Degree",1,114.618514141068,3.32451301533729,"Female",83.9470780920237,2.32451301533729,1,"Research Scientist",1,"Single",3163.61523849703,7495.48543407954,6.35097396932542,"Y","Yes",19.1058438159525,3.67548698466271,2.32451301533729,80,0,9.35097396932542,4.32451301533729,3,5,2.67548698466271,0,3.32451301533729,"1"
"6891",35.5342764724046,"Travel_Rarely",1228.82807201659,"Sales",9.4657235275954,3.94178455905057,"Life Sciences",1,139.530447355239,3,"Male",79.0892279525287,2,1,"Laboratory Technician",1.17464632284828,"Divorced",3346.4559414126,7672.53469511657,6.88356911810115,"Y","No",22.3596301495563,3.94178455905057,1.94178455905057,80,0.0582154409494251,9.7671382362023,3.88356911810115,2.94178455905057,4.94178455905057,2.88356911810115,0,3,"1"
"2210",25.2717756517231,"Travel_Rarely",855.922428245656,"Research & Development",1.8478504344821,3.10598130431026,"Life Sciences",1,43.0923365224153,2.10598130431026,"Male",63.2256073905155,2.89401869568974,1,"Research Scientist",3.68205608706921,"Single",2411.06317300163,3440.3218528945,2.52990652155131,"Y","Yes",16.7418691301718,3.10598130431026,1.10598130431026,80,0.894018695689738,6.42392521724105,2.21196260862052,2.10598130431026,2.31794391293079,0.317943912930787,1.78803739137948,0.317943912930787,"1"
"4761",37.7101175957359,"Travel_Rarely",1356.76197764417,"Research & Development",2.14202351914719,2.04734117304906,"Other",1,66.2536425595172,3.90531765390188,"Male",90.6744471546263,2.04734117304906,1.09468234609812,"Sales Executive",2.95265882695094,"Single",2390.90049589984,3302.01536981296,6.14202351914719,"Y","Yes",15.1893646921962,3,2.04734117304906,80,0,7.14202351914719,2.95265882695094,2.95265882695094,0.3787293843925,0.331388211343437,0.331388211343437,0.331388211343437,"1"
"912",25,"Travel_Frequently",599,"Sales",24,1,"Life Sciences",1,1273,3,"Male",73,1,1,"Sales Representative",4,"Single",1118,8040,1,"Y","Yes",14,3,4,80,0,1,4,3,1,0,1,0,"1"
"1551",35.9286170322448,"Travel_Rarely",1208.82218986005,"Research & Development",8.98980243317783,4,"Other",1,31.3543610330671,2.98980243317783,"Male",81.9490121658891,1.98980243317783,1,"Sales Representative",1,"Single",3393.86553393304,6963.29001868702,6.93881459906697,"Y","No",22.8776291981339,3.98980243317783,2.02039513364434,80,0,9.96940729953349,4,2.98980243317783,5.02039513364434,3.04079026728868,0,3.04079026728868,"1"
